Negative_0,Neutral_1,Positive_2
0.39876002,0.15537862,0.44586137
0.88997805,0.01621978,0.09380221
0.061403714,0.08131336,0.85728294
0.04422564,0.061563343,0.89421105
0.9641978,0.009330787,0.026471376
0.06315174,0.052609403,0.8842389
0.07037129,0.11701829,0.8126104
0.37220365,0.27126625,0.35653013
0.08316431,0.08672889,0.83010685
0.015548855,0.0048435386,0.9796076
0.12839101,0.15232813,0.7192808
0.833986,0.009347957,0.15666604
0.5788229,0.15004317,0.27113393
0.19203968,0.5087954,0.29916495
0.1148204,0.092466764,0.79271287
0.7843751,0.12568499,0.08993994
0.17871515,0.22870018,0.59258467
0.5298331,0.22141409,0.24875286
0.12056707,0.08851268,0.79092026
0.11407066,0.013729398,0.87219995
0.0235256,0.0019253013,0.9745491
0.011647412,0.0033276707,0.9850249
0.013206648,0.0017747749,0.98501855
0.40184683,0.2597911,0.33836204
0.98797184,0.0036142108,0.008413981
0.5337649,0.1608536,0.3053815
0.98071194,0.0028921275,0.016395867
0.5394448,0.16365744,0.29689777
0.30219218,0.08702349,0.6107844
0.5393963,0.20482787,0.25577578
0.034885272,0.0423161,0.92279863
0.37726825,0.42916787,0.19356385
0.5358653,0.15903331,0.30510134
0.14831658,0.07034903,0.78133434
0.18145458,0.21460205,0.60394335
0.026810087,0.0026304617,0.9705594
0.6913235,0.13254096,0.17613557
0.06654342,0.073623024,0.85983354
0.060101874,0.08250133,0.8573968
0.468599,0.0409785,0.4904225
0.9669849,0.006859585,0.026155518
0.31962323,0.1290545,0.5513222
0.8470296,0.074858695,0.078111656
0.0846515,0.10656686,0.8087816
0.88615835,0.0018241552,0.11201751
0.2619797,0.0033763836,0.73464394
0.2526674,0.5908059,0.15652668
0.32091093,0.14674917,0.5323398
0.28643167,0.2895644,0.42400396
0.09962537,0.004807392,0.89556724
0.9843879,0.0047697606,0.010842376
0.58047897,0.002416109,0.417105
0.2425542,0.24435301,0.5130928
0.77144086,0.10493416,0.123624966
0.07466202,0.079234816,0.8461032
0.6811976,0.1705813,0.14822103
0.81698436,0.07566858,0.10734707
0.007543612,0.0031644467,0.98929197
0.24573345,0.17074198,0.5835246
0.83808523,0.10163388,0.060280867
0.1592986,0.5304972,0.3102042
0.04822819,0.053986818,0.89778495
0.96502787,0.004963479,0.030008605
0.06269465,0.102520674,0.8347847
0.647947,0.04224373,0.30980924
0.15304208,0.4740537,0.37290418
0.7028988,0.057534255,0.23956701
0.9673784,0.0055774287,0.027044114
0.3363904,0.09453065,0.5690789
0.1705428,0.6254543,0.2040029
0.57868075,0.1460821,0.2752371
0.29016644,0.09307122,0.61676234
0.23806842,0.0026532118,0.7592784
0.26123512,0.15788399,0.5808809
0.63440305,0.08330337,0.28229356
0.02840972,0.025756683,0.9458336
0.9827801,0.004340335,0.012879552
0.41240242,0.12612574,0.4614719
0.10349744,0.0020287086,0.8944738
0.9587367,0.0020914758,0.039171796
0.22595777,0.06488542,0.7091569
0.046031907,0.006426622,0.9475414
0.19906709,0.46981707,0.33111584
0.9871472,0.0029277925,0.0099249855
0.03338399,0.0064271097,0.9601889
0.12075337,0.2260094,0.65323716
0.39678484,0.37730664,0.2259085
0.045228276,0.03759122,0.9171805
0.30224,0.1965751,0.5011848
0.016003054,0.0017926614,0.98220426
0.018624555,0.0011750535,0.9802004
0.6091365,0.14083096,0.2500325
0.04293302,0.048977196,0.90808976
0.98831636,0.00267963,0.009004054
0.014048734,0.002166672,0.98378456
0.96632093,0.0021684228,0.031510577
0.5086939,0.1680584,0.3232477
0.58852005,0.071203455,0.34027654
0.8659132,0.076215535,0.057871245
0.924352,0.039829306,0.035818696
0.016308438,0.0029882644,0.98070323
0.12705472,0.06298132,0.80996394
0.9807674,0.0037276533,0.015504849
0.56450844,0.2909382,0.14455335
0.71331054,0.1332725,0.15341699
0.16284688,0.49655727,0.34059584
0.19970055,0.29094407,0.5093554
0.20053637,0.65082574,0.14863788
0.46953535,0.11175729,0.4187073
0.28400618,0.099209376,0.61678445
0.15356621,0.48706758,0.35936618
0.5992364,0.021454578,0.37930897
0.3844002,0.22978486,0.38581488
0.012796755,0.0026454797,0.98455775
0.9878056,0.002457232,0.009737188
0.08575881,0.07677021,0.83747095
0.82238626,0.110873856,0.06673983
0.28135797,0.052989267,0.66565275
0.744634,0.098132834,0.15723318
0.7633819,0.06683764,0.1697805
0.881976,0.0033709384,0.11465301
0.044136263,0.06054437,0.89531934
0.2699445,0.05582796,0.6742276
0.07125308,0.06781215,0.86093485
0.90711063,0.051634528,0.041254867
0.7634555,0.14164682,0.094897725
0.48981696,0.01379908,0.49638402
0.11938999,0.23134798,0.649262
0.5846122,0.27269772,0.1426901
0.13836618,0.2677608,0.593873
0.91060275,0.0018013888,0.087595806
0.54818916,0.2570684,0.19474246
0.060818877,0.07026762,0.8689136
0.59857374,0.24305497,0.15837127
0.65330726,0.10527554,0.24141723
0.90515125,0.0031404668,0.09170822
0.07935083,0.07902007,0.8416291
0.81007713,0.12628923,0.063633546
0.08625284,0.1149315,0.79881567
0.68037325,0.041792154,0.27783465
0.36878657,0.001868973,0.62934446
0.04717708,0.052875753,0.89994717
0.44812727,0.18089387,0.3709789
0.011204228,0.0019630014,0.98683286
0.8634738,0.013284938,0.123241246
0.85344356,0.09489735,0.051659122
0.89244306,0.05031546,0.05724143
0.03021588,0.02097973,0.9488044
0.3640709,0.15034871,0.48558044
0.97230476,0.0023900839,0.025305113
0.928769,0.0054334546,0.065797515
0.91854596,0.022322977,0.05913116
0.9857503,0.0033409335,0.010908713
0.8271439,0.09673672,0.07611942
0.0103460625,0.002126714,0.9875272
0.06446609,0.099981934,0.83555204
0.4461174,0.14373794,0.41014463
0.06597099,0.060140833,0.87388813
0.9778816,0.0038647114,0.018253602
0.90897495,0.0022849783,0.08874007
0.59214026,0.2593403,0.14851953
0.9266137,0.0036949876,0.06969125
0.18049715,0.07444292,0.7450599
0.5678515,0.008758106,0.42339042
0.58141243,0.24091327,0.17767432
0.589129,0.21274783,0.19812326
0.101881474,0.08868805,0.8094305
0.8295502,0.06886237,0.1015874
0.2422694,0.10062736,0.65710324
0.16379869,0.4491612,0.38704014
0.81534183,0.091601886,0.093056254
0.37542427,0.0076423264,0.61693335
0.03300403,0.06422708,0.9027689
0.032140963,0.0022594375,0.9655996
0.7167795,0.100637555,0.18258287
0.3913688,0.08354599,0.5250853
0.98043835,0.004118046,0.015443572
0.065393694,0.090690844,0.8439154
0.19479051,0.141108,0.6641015
0.027273389,0.035033837,0.93769276
0.18958166,0.28946552,0.5209529
0.10807006,0.046136435,0.84579355
0.7594063,0.12149252,0.11910121
0.7809316,0.0071296515,0.21193872
0.4368964,0.19807498,0.36502853
0.7559386,0.13091831,0.11314315
0.98186284,0.002163279,0.015973909
0.20178467,0.15155742,0.6466579
0.79631275,0.05984781,0.14383936
0.9198947,0.046231188,0.033874106
0.04893132,0.050866734,0.9002019
0.02751103,0.010406721,0.96208227
0.29959074,0.16214201,0.5382672
0.94048154,0.012680745,0.04683772
0.8651091,0.058167525,0.07672342
0.27326706,0.30384892,0.42288402
0.71525633,0.12662612,0.15811749
0.9742225,0.002814999,0.022962447
0.6133405,0.23388831,0.15277109
0.91708636,0.029356433,0.05355726
0.034377422,0.0013152723,0.96430737
0.52045697,0.1456441,0.3338989
0.93027407,0.002775343,0.06695064
0.90091455,0.04079686,0.058288608
0.68890846,0.1497549,0.16133669
0.020764994,0.0024166056,0.97681844
0.009118113,0.0039966768,0.9868852
0.34742457,0.4764712,0.1761042
0.17647998,0.5236326,0.29988745
0.021203268,0.0015864025,0.97721034
0.008979014,0.0030984867,0.9879225
0.8180109,0.0859272,0.09606183
0.69356304,0.1255752,0.1808618
0.45219597,0.18410651,0.36369744
0.008806179,0.0050189663,0.9861748
0.053794507,0.1091452,0.8370603
0.90232986,0.046538167,0.05113196
0.17370851,0.28731146,0.53898007
0.8045161,0.07729553,0.11818839
0.878338,0.025730474,0.09593158
0.019661183,0.0218128,0.9585261
0.97921467,0.003546213,0.017239166
0.25892034,0.5615722,0.17950742
0.24414974,0.5692616,0.18658872
0.92951286,0.043980375,0.02650677
0.20079145,0.62416905,0.17503951
0.57174265,0.1555932,0.27266416
0.35373205,0.16225304,0.4840148
0.45353928,0.33178827,0.21467252
0.97883785,0.0043719052,0.016790245
0.009403851,0.0029922437,0.9876039
0.0831012,0.0344326,0.8824662
0.038256455,0.029713444,0.9320301
0.9341927,0.00390651,0.06190074
0.0997919,0.15557058,0.7446375
0.9424733,0.025543535,0.031983104
0.58202446,0.18404125,0.23393425
0.9497341,0.0022828642,0.047983043
0.012815353,0.0033995558,0.98378515
0.2165482,0.35077268,0.43267918
0.56055,0.18944895,0.25000104
0.1457469,0.28854936,0.5657037
0.613326,0.18096288,0.2057111
0.340031,0.0020388644,0.65793014
0.9562205,0.0170158,0.0267637
0.30009148,0.5268878,0.17302072
0.22690229,0.611974,0.16112363
0.044121686,0.036263444,0.91961485
0.2726789,0.530681,0.19664007
0.9048283,0.048792046,0.04637962
0.37624958,0.0026879518,0.6210625
0.021596031,0.022615233,0.95578873
0.9045281,0.044526827,0.05094517
0.9778371,0.011919908,0.010243037
0.037521787,0.056220844,0.90625733
0.02768372,0.005662233,0.966654
0.02557354,0.002792993,0.97163343
0.58323264,0.20628902,0.21047826
0.060889643,0.0679992,0.87111115
0.58564,0.12594764,0.2884123
0.011310977,0.007748673,0.9809404
0.08008409,0.1198056,0.80011034
0.79634625,0.065368235,0.13828559
0.05363021,0.08332995,0.8630399
0.008173852,0.004239079,0.9875871
0.022515608,0.021617282,0.9558672
0.3787549,0.083849356,0.5373957
0.017548045,0.0013473349,0.98110455
0.47582692,0.15451802,0.36965504
0.14852637,0.005109723,0.8463639
0.5155299,0.26830268,0.21616746
0.057435323,0.0013271164,0.9412375
0.056256235,0.0021799626,0.94156384
0.37001437,0.17505762,0.45492807
0.10252199,0.06539699,0.832081
0.6906628,0.0027973107,0.30653998
0.8620443,0.07107221,0.06688355
0.30149817,0.3498001,0.34870175
0.052531064,0.12003449,0.8274344
0.554941,0.0074064387,0.43765262
0.63017446,0.065514855,0.3043107
0.9080294,0.013279532,0.07869104
0.96266204,0.0057706255,0.031567354
0.7816003,0.005659197,0.21274051
0.1570416,0.52822846,0.3147299
0.59516156,0.27064052,0.13419792
0.4061231,0.10030841,0.49356848
0.007977587,0.0033676028,0.98865485
0.6935751,0.20361589,0.102809094
0.28668797,0.46885177,0.24446023
0.74116087,0.08525012,0.17358899
0.09211525,0.09581668,0.8120681
0.00988972,0.0044083525,0.9857019
0.70368826,0.1974892,0.09882255
0.076916665,0.06995471,0.8531286
0.090210535,0.08873662,0.82105285
0.01102458,0.0023247313,0.9866507
0.19818997,0.5844355,0.21737447
0.18820037,0.5696235,0.24217615
0.13489527,0.15460186,0.7105029
0.8243023,0.0033010836,0.17239656
0.12006849,0.18947959,0.690452
0.98302907,0.0038735343,0.0130973
0.023868015,0.0028527407,0.97327924
0.21575725,0.0014821534,0.7827607
0.94167346,0.0066298232,0.051696736
0.5133382,0.0033356724,0.48332614
0.6917408,0.18120614,0.1270531
0.4387265,0.10710597,0.4541675
0.2329996,0.09120918,0.67579114
0.17317662,0.24673466,0.58008873
0.065032214,0.075707085,0.8592607
0.017196493,0.0017725505,0.98103094
0.55744714,0.28639495,0.15615797
0.86912245,0.07216477,0.05871278
0.024229996,0.0029030386,0.972867
0.13245592,0.29843205,0.56911194
0.36409712,0.15298004,0.48292288
0.4197337,0.122347176,0.4579191
0.75661653,0.119260475,0.124123
0.102053404,0.12325294,0.7746936
0.08394475,0.055738036,0.8603172
0.5260575,0.17971534,0.29422724
0.5030829,0.25981238,0.23710477
0.9545027,0.004764366,0.04073299
0.1949911,0.5476318,0.25737712
0.099617615,0.010757143,0.8896252
0.05426025,0.08712394,0.8586158
0.105377056,0.107560605,0.78706235
0.8811996,0.05578428,0.06301612
0.9556016,0.013491862,0.03090656
0.218842,0.5206797,0.26047838
0.21486157,0.41543165,0.3697068
0.020647706,0.018036662,0.9613156
0.088140614,0.03941665,0.8724428
0.15311041,0.12253218,0.7243574
0.90876853,0.0030460462,0.08818549
0.9057675,0.046695933,0.047536597
0.30026174,0.06792777,0.6318105
0.0116054,0.009776637,0.978618
0.9725627,0.0056389743,0.021798266
0.07767173,0.0587339,0.8635943
0.18791823,0.446472,0.36560974
0.049883313,0.06451736,0.8855994
0.13119718,0.07875498,0.7900478
0.021916602,0.0014283423,0.976655
0.80027133,0.07880686,0.120921806
0.120870896,0.10632628,0.7728028
0.69385916,0.107843354,0.19829747
0.9572351,0.002571152,0.04019381
0.9166452,0.0436531,0.039701726
0.18832794,0.65591186,0.15576015
0.23906855,0.04898654,0.71194494
0.09575665,0.003581172,0.9006622
0.30416217,0.1790897,0.5167481
0.05667599,0.049240552,0.8940835
0.9159235,0.0015334113,0.082543045
0.90115947,0.049088717,0.04975185
0.011672225,0.0035967731,0.98473096
0.9789282,0.006463286,0.014608553
0.034978602,0.030550938,0.9344705
0.8117293,0.10833373,0.079936944
0.011855266,0.003298416,0.98484635
0.43759897,0.33166087,0.23074014
0.58247817,0.2539699,0.16355196
0.042743847,0.031743634,0.92551243
0.38772023,0.46496847,0.14731129
0.55822265,0.21842675,0.22335063
0.7002578,0.12742119,0.172321
0.38723516,0.4137216,0.19904323
0.6631784,0.06489858,0.27192307
0.25857902,0.10187015,0.6395508
0.20088795,0.62904507,0.17006701
0.89159244,0.003252496,0.10515515
0.73440313,0.02853264,0.23706427
0.6072319,0.14715451,0.24561352
0.37906718,0.3397097,0.2812232
0.065827884,0.112914175,0.82125795
0.9868737,0.0030446022,0.010081631
0.52666396,0.31464154,0.15869449
0.8464109,0.004420997,0.14916809
0.079456694,0.089157864,0.8313854
0.46364662,0.23641235,0.29994097
0.9173448,0.01722244,0.065432705
0.44387704,0.107950985,0.44817197
0.012061189,0.003435982,0.98450285
0.9036963,0.010296174,0.08600751
0.15952629,0.32963514,0.5108385
0.03242208,0.0029558204,0.964622
0.43657586,0.1687058,0.39471832
0.07446851,0.0020644192,0.9234671
0.044515327,0.044942286,0.9105423
0.81817394,0.07443951,0.107386485
0.023101509,0.0018780937,0.97502035
0.9813246,0.0029902575,0.015685186
0.13345651,0.0027729075,0.86377054
0.56583285,0.24587962,0.18828759
0.7677018,0.12685837,0.10543982
0.040146597,0.06725644,0.8925969
0.06129031,0.05861494,0.8800947
0.32118562,0.27220654,0.40660787
0.065274574,0.053879727,0.88084567
0.3443802,0.15865663,0.49696323
0.20437984,0.3155028,0.48011738
0.07955392,0.06787094,0.8525752
0.98422366,0.0023240917,0.013452254
0.14200193,0.05359734,0.80440074
0.5927353,0.1524462,0.25481853
0.7825736,0.10945942,0.10796701
0.2859608,0.118139654,0.5958996
0.9879254,0.0027905137,0.009284002
0.9683077,0.009033327,0.022659065
0.66239685,0.124730945,0.21287222
0.13532902,0.31792474,0.54674625
0.7770786,0.14194702,0.08097441
0.9322913,0.0033749675,0.06433379
0.08289602,0.08653695,0.830567
0.13084722,0.49804252,0.3711102
0.019026447,0.001586143,0.9793874
0.7264612,0.12558986,0.14794892
0.8716654,0.0044113416,0.12392328
0.51705265,0.24662094,0.23632652
0.939951,0.003491254,0.056557696
0.7394896,0.12204787,0.13846254
0.9842865,0.0032758412,0.012437782
0.90755135,0.037301283,0.05514734
0.21670707,0.17841077,0.6048822
0.59003484,0.29143122,0.118533984
0.7592435,0.08381973,0.15693681
0.21917209,0.65083605,0.1299918
0.26409876,0.01139107,0.7245102
0.333239,0.48699966,0.17976132
0.499749,0.25581867,0.24443237
0.73300344,0.14329386,0.123702675
0.9660638,0.007638962,0.026297294
0.8230861,0.09143078,0.085483074
0.93590057,0.0034979552,0.06060139
0.67553777,0.1954113,0.12905091
0.086196795,0.1137785,0.80002475
0.038300097,0.0012461809,0.96045375
0.7943344,0.11486231,0.09080336
0.6443823,0.00837838,0.34723935
0.5364222,0.2926014,0.17097637
0.017049056,0.003370825,0.9795801
0.9724228,0.0059908484,0.021586407
0.627533,0.20013142,0.17233558
0.27168924,0.0028874683,0.72542334
0.013347915,0.0014844303,0.9851677
0.01067391,0.0025582886,0.9867678
0.98542076,0.0039118193,0.010667424
0.05627214,0.047189236,0.8965386
0.028990103,0.004547995,0.9664619
0.94697005,0.006474263,0.04655573
0.92865556,0.028518619,0.042825717
0.63708264,0.22857894,0.13433833
0.0521576,0.029834101,0.9180084
0.015889272,0.0156059265,0.96850485
0.9797743,0.004919586,0.015306206
0.6407139,0.17122237,0.1880637
0.9557163,0.0032620176,0.04102166
0.13829015,0.46477446,0.39693537
0.07127472,0.08030429,0.848421
0.86663103,0.06829577,0.06507319
0.9365039,0.036906336,0.026589688
0.9633504,0.0047249077,0.03192466
0.4400125,0.0025253843,0.5574621
0.35651848,0.0019484505,0.6415331
0.12373744,0.1201243,0.7561382
0.8983294,0.035561826,0.06610878
0.226695,0.28338915,0.48991588
0.61149454,0.07240907,0.31609643
0.29153562,0.11595873,0.5925057
0.7936757,0.11121084,0.095113486
0.5137613,0.17427349,0.3119652
0.99017054,0.0026240186,0.0072054504
0.7324237,0.08683158,0.18074466
0.20088686,0.16011252,0.6390006
0.010887864,0.0036046319,0.9855075
0.05300296,0.06141572,0.8855813
0.65968376,0.1872503,0.15306595
0.23082915,0.46201384,0.30715704
0.21458873,0.5218161,0.26359525
0.8496514,0.087216035,0.06313257
0.049181957,0.027672939,0.92314506
0.22179234,0.005383346,0.77282435
0.28484103,0.26113242,0.45402658
0.056594092,0.052016743,0.89138913
0.17102242,0.08293339,0.74604416
0.19791593,0.3091781,0.4929059
0.09391177,0.09969136,0.8063969
0.94387203,0.009180886,0.046947043
0.18111706,0.005512751,0.81337017
0.19992189,0.42548725,0.3745908
0.113672055,0.15542106,0.7309069
0.85241157,0.06635917,0.08122916
0.05687707,0.0064699845,0.936653
0.70542574,0.114822656,0.17975157
0.40752345,0.32574376,0.26673275
0.058808457,0.044941276,0.8962502
0.76551014,0.14222361,0.092266224
0.77547127,0.107053995,0.11747475
0.19869481,0.014031222,0.78727394
0.38943115,0.12115346,0.48941544
0.636545,0.1469276,0.21652748
0.08996182,0.19582593,0.7142122
0.48201188,0.33074227,0.18724582
0.6007759,0.07123322,0.32799092
0.83932954,0.09164844,0.06902197
0.011256996,0.010534414,0.97820854
0.035924006,0.018113,0.945963
0.03465274,0.03774897,0.9275983
0.2624248,0.20073761,0.53683764
0.2873366,0.57152647,0.14113688
0.98376507,0.003925545,0.012309424
0.5615283,0.21353105,0.2249406
0.9582214,0.003589191,0.038189415
0.52975994,0.09425687,0.37598327
0.82880056,0.09934811,0.07185133
0.08744959,0.09415167,0.8183987
0.052453145,0.05751195,0.89003485
0.02864912,0.04215304,0.9291978
0.1165397,0.17178635,0.711674
0.21044242,0.5019977,0.28755978
0.013993328,0.0024533973,0.9835533
0.17120875,0.001410305,0.82738096
0.010725596,0.0023760465,0.9868983
0.59941775,0.13772032,0.26286197
0.9789317,0.006041837,0.015026462
0.9779182,0.0026753643,0.019406492
0.08475416,0.20944043,0.7058055
0.12361456,0.37828872,0.4980967
0.541105,0.08185327,0.37704176
0.10136653,0.0063566505,0.8922769
0.60708654,0.10228887,0.29062468
0.025958095,0.001208589,0.9728333
0.66227895,0.18963747,0.14808358
0.8017757,0.07152155,0.12670273
0.49791932,0.30805972,0.19402102
0.98473746,0.004561196,0.01070133
0.5592441,0.18378255,0.25697333
0.61510754,0.09950824,0.28538427
0.32866094,0.1473445,0.5239946
0.56757164,0.11363385,0.3187945
0.20844944,0.08404899,0.7075016
0.89257747,0.061336864,0.046085723
0.64133954,0.107622035,0.2510384
0.9798615,0.006205901,0.01393257
0.61842597,0.089576446,0.29199758
0.21575075,0.06826401,0.7159853
0.90594965,0.0037509352,0.09029936
0.98113453,0.004035933,0.014829481
0.13257653,0.0017310709,0.86569244
0.9594394,0.025115194,0.015445423
0.33347285,0.31579468,0.35073254
0.1299931,0.14701745,0.72298944
0.8042513,0.12415596,0.07159271
0.33233464,0.47533563,0.19232976
0.17301969,0.08854379,0.7384365
0.50934553,0.22290067,0.26775375
0.42676225,0.15109585,0.42214185
0.101322375,0.06582045,0.83285725
0.065774836,0.039441247,0.8947839
0.40950027,0.30745983,0.28303987
0.0284472,0.003456081,0.9680967
0.45032567,0.26897436,0.2806999
0.972297,0.006721237,0.020981839
0.04692099,0.065181665,0.8878973
0.3955199,0.34723482,0.25724527
0.24278498,0.18701413,0.57020086
0.2510029,0.2860736,0.46292356
0.00961445,0.003999911,0.98638564
0.020839611,0.0032824078,0.975878
0.97176886,0.004971334,0.02325979
0.38079366,0.4586604,0.16054595
0.18641746,0.18910739,0.6244752
0.23207161,0.30177054,0.46615788
0.3482819,0.1590038,0.49271432
0.16681382,0.583459,0.2497272
0.5717864,0.25493917,0.17327444
0.11672078,0.40223503,0.48104423
0.0996962,0.06599305,0.8343107
0.5870315,0.23344705,0.1795215
0.98303264,0.00370979,0.01325757
0.14692725,0.15733165,0.69574106
0.011210659,0.00249028,0.9862991
0.05157095,0.048646618,0.8997825
0.979178,0.0030881332,0.017733853
0.9738183,0.0039146882,0.022266965
